State,Name,Gender,Count,Year
LA,Annie,F,169,1910
LA,Louise,F,157,1910
LA,Marie,F,152,1910
LA,Ethel,F,140,1910
LA,Lucille,F,135,1910
LA,Beatrice,F,132,1910
LA,Edna,F,132,1910
LA,Alice,F,128,1910
LA,Lillian,F,116,1910
LA,Helen,F,113,1910
LA,Hazel,F,101,1910
LA,Elizabeth,F,100,1910
LA,Thelma,F,98,1910
LA,Ruth,F,97,1910
LA,Anna,F,96,1910
LA,Josephine,F,96,1910
LA,Emma,F,92,1910
LA,Gladys,F,91,1910
LA,Florence,F,90,1910
LA,Rose,F,90,1910
LA,Viola,F,88,1910
LA,Lillie,F,87,1910
LA,Gertrude,F,86,1910
LA,Bessie,F,85,1910
LA,Pearl,F,85,1910
LA,Bertha,F,84,1910
LA,Lena,F,82,1910
LA,Myrtle,F,82,1910
LA,Alma,F,81,1910
LA,Mildred,F,81,1910
LA,Mattie,F,78,1910
LA,Eva,F,73,1910
LA,Irene,F,73,1910
LA,Margaret,F,73,1910
LA,Willie,F,73,1910
LA,Ruby,F,70,1910
LA,Laura,F,69,1910
LA,Evelyn,F,68,1910
LA,Dorothy,F,67,1910
LA,Clara,F,66,1910
LA,Ida,F,66,1910
LA,Agnes,F,65,1910
LA,Sarah,F,64,1910
LA,Carrie,F,63,1910
LA,Frances,F,63,1910
LA,Rosie,F,63,1910
LA,Julia,F,59,1910
LA,Martha,F,59,1910
LA,Ella,F,58,1910
LA,Rosa,F,58,1910
LA,Bernice,F,57,1910
LA,Jessie,F,56,1910
LA,Fannie,F,55,1910
LA,Eunice,F,53,1910
LA,Mabel,F,52,1910
LA,Mae,F,52,1910
LA,Virginia,F,52,1910
LA,Lula,F,49,1910
LA,Beulah,F,48,1910
LA,Mamie,F,47,1910
LA,Cora,F,45,1910
LA,Edith,F,45,1910
LA,Irma,F,45,1910
LA,Leola,F,44,1910
LA,Hattie,F,43,1910
LA,Inez,F,43,1910
LA,Minnie,F,43,1910
LA,Effie,F,42,1910
LA,Hilda,F,41,1910
LA,Leona,F,41,1910
LA,Alberta,F,40,1910
LA,Mable,F,40,1910
LA,Nellie,F,39,1910
LA,Katie,F,38,1910
LA,Velma,F,38,1910
LA,Maggie,F,37,1910
LA,Esther,F,35,1910
LA,Ollie,F,34,1910
LA,Aline,F,33,1910
LA,Grace,F,33,1910
LA,Lizzie,F,33,1910
LA,Pauline,F,33,1910
LA,Daisy,F,32,1910
LA,Dora,F,32,1910
LA,Elsie,F,32,1910
LA,Eula,F,31,1910
LA,Georgia,F,31,1910
LA,Nora,F,31,1910
LA,Olivia,F,31,1910
LA,Sadie,F,31,1910
LA,Stella,F,31,1910
LA,Victoria,F,31,1910
LA,Susie,F,30,1910
LA,Ellen,F,29,1910
LA,Vera,F,29,1910
LA,Blanche,F,28,1910
LA,Elnora,F,28,1910
LA,Emily,F,28,1910
LA,Addie,F,27,1910
LA,Catherine,F,27,1910
LA,Marguerite,F,27,1910
LA,Rebecca,F,26,1910
LA,Vivian,F,26,1910
LA,Della,F,25,1910
LA,Jeanne,F,25,1910
LA,Maude,F,25,1910
LA,Essie,F,24,1910
LA,Lucy,F,24,1910
LA,Cecile,F,23,1910
LA,Henrietta,F,23,1910
LA,Juanita,F,23,1910
LA,Ora,F,23,1910
LA,Amelia,F,22,1910
LA,Ernestine,F,22,1910
LA,Katherine,F,22,1910
LA,Rachel,F,22,1910
LA,Sallie,F,22,1910
LA,Ada,F,21,1910
LA,Doris,F,21,1910
LA,Jennie,F,21,1910
LA,Lottie,F,21,1910
LA,May,F,21,1910
LA,Nancy,F,21,1910
LA,Geneva,F,20,1910
LA,Lorena,F,20,1910
LA,Lydia,F,20,1910
LA,Nettie,F,20,1910
LA,Estelle,F,19,1910
LA,Johnnie,F,19,1910
LA,Marjorie,F,19,1910
LA,Rita,F,19,1910
LA,Roberta,F,19,1910
LA,Amy,F,18,1910
LA,Ann,F,18,1910
LA,Christine,F,18,1910
LA,Lois,F,18,1910
LA,Octavia,F,18,1910
LA,Anita,F,17,1910
LA,Eloise,F,17,1910
LA,Norma,F,17,1910
LA,Ophelia,F,17,1910
LA,Rosalie,F,17,1910
LA,Theresa,F,17,1910
LA,Audrey,F,16,1910
LA,Corinne,F,16,1910
LA,Francis,F,15,1910
LA,Josie,F,15,1910
LA,Luella,F,15,1910
LA,Olga,F,15,1910
LA,Rena,F,15,1910
LA,Albertha,F,14,1910
LA,Camille,F,14,1910
LA,Charlotte,F,14,1910
LA,Eleanor,F,14,1910
LA,Eliza,F,14,1910
LA,Lelia,F,14,1910
LA,Maria,F,14,1910
LA,Ola,F,14,1910
LA,Rosetta,F,14,1910
LA,Adele,F,13,1910
LA,Annette,F,13,1910
LA,Betty,F,13,1910
LA,Callie,F,13,1910
LA,Caroline,F,13,1910
LA,Celestine,F,13,1910
LA,Corine,F,13,1910
LA,Gracie,F,13,1910
LA,Gussie,F,13,1910
LA,Harriet,F,13,1910
LA,Lessie,F,13,1910
LA,Margie,F,13,1910
LA,Allie,F,12,1910
LA,Anne,F,12,1910
LA,Bertie,F,12,1910
LA,Elva,F,12,1910
LA,Flora,F,12,1910
LA,Isabelle,F,12,1910
LA,Jewell,F,12,1910
LA,Lela,F,12,1910
LA,Lucinda,F,12,1910
LA,Madeline,F,12,1910
LA,Pinkie,F,12,1910
LA,Yvonne,F,12,1910
LA,Adeline,F,11,1910
LA,Antoinette,F,11,1910
LA,Augustine,F,11,1910
LA,Barbara,F,11,1910
LA,Eve,F,11,1910
LA,Frankie,F,11,1910
LA,Isabella,F,11,1910
LA,Lola,F,11,1910
LA,Lorraine,F,11,1910
LA,Lucile,F,11,1910
LA,Una,F,11,1910
LA,Virgie,F,11,1910
LA,Claire,F,10,1910
LA,Elma,F,10,1910
LA,Estella,F,10,1910
LA,Etta,F,10,1910
LA,Janie,F,10,1910
LA,Letha,F,10,1910
LA,Lilly,F,10,1910
LA,Mathilda,F,10,1910
LA,Olive,F,10,1910
LA,Orelia,F,10,1910
LA,Wilma,F,10,1910
LA,Winnie,F,10,1910
LA,Angeline,F,9,1910
LA,Celeste,F,9,1910
LA,Estell,F,9,1910
LA,Gertie,F,9,1910
LA,Iona,F,9,1910
LA,Iris,F,9,1910
LA,Jeanette,F,9,1910
LA,Jewel,F,9,1910
LA,Julie,F,9,1910
LA,Leah,F,9,1910
LA,Louella,F,9,1910
LA,Minerva,F,9,1910
LA,Naomi,F,9,1910
LA,Nita,F,9,1910
LA,Nola,F,9,1910
LA,Odelia,F,9,1910
LA,Odile,F,9,1910
LA,Versie,F,9,1910
LA,Violet,F,9,1910
LA,Augusta,F,8,1910
LA,Carmen,F,8,1910
LA,Cecelia,F,8,1910
LA,Elaine,F,8,1910
LA,Elvina,F,8,1910
LA,Enola,F,8,1910
LA,Eugenia,F,8,1910
LA,Genevieve,F,8,1910
LA,Geraldine,F,8,1910
LA,Ivy,F,8,1910
LA,Jannie,F,8,1910
LA,Laurence,F,8,1910
LA,Lee,F,8,1910
LA,Lenora,F,8,1910
LA,Lettie,F,8,1910
LA,Liza,F,8,1910
LA,Nina,F,8,1910
LA,Odessa,F,8,1910
LA,Olevia,F,8,1910
LA,Opal,F,8,1910
LA,Verna,F,8,1910
LA,Alida,F,7,1910
LA,Bettie,F,7,1910
LA,Billie,F,7,1910
LA,Clementine,F,7,1910
LA,Corrine,F,7,1910
LA,Delphine,F,7,1910
LA,Earline,F,7,1910
LA,Elia,F,7,1910
LA,Elvira,F,7,1910
LA,Erma,F,7,1910
LA,Ester,F,7,1910
LA,Goldie,F,7,1910
LA,Idell,F,7,1910
LA,Jane,F,7,1910
LA,Lorenza,F,7,1910
LA,Lou,F,7,1910
LA,Lovenia,F,7,1910
LA,Maudie,F,7,1910
LA,Melba,F,7,1910
LA,Mercedes,F,7,1910
LA,Mollie,F,7,1910
LA,Myrtis,F,7,1910
LA,Nannie,F,7,1910
LA,Odette,F,7,1910
LA,Pearlie,F,7,1910
LA,Priscilla,F,7,1910
LA,Sally,F,7,1910
LA,Selena,F,7,1910
LA,Sophie,F,7,1910
LA,Vergie,F,7,1910
LA,Zelma,F,7,1910
LA,Amanda,F,6,1910
LA,Audie,F,6,1910
LA,Aurelia,F,6,1910
LA,Birdie,F,6,1910
LA,Cammie,F,6,1910
LA,Cecil,F,6,1910
LA,Cecilia,F,6,1910
LA,Clarice,F,6,1910
LA,Dolly,F,6,1910
LA,Earnestine,F,6,1910
LA,Edwina,F,6,1910
LA,Elda,F,6,1910
LA,Elenora,F,6,1910
LA,Elmira,F,6,1910
LA,Evie,F,6,1910
LA,Florida,F,6,1910
LA,Hannah,F,6,1910
LA,Hester,F,6,1910
LA,Ila,F,6,1910
LA,Ina,F,6,1910
LA,Iola,F,6,1910
LA,Isabel,F,6,1910
LA,Joyce,F,6,1910
LA,Loretta,F,6,1910
LA,Marceline,F,6,1910
LA,Maud,F,6,1910
LA,Muriel,F,6,1910
LA,Myrtie,F,6,1910
LA,Odeal,F,6,1910
LA,Pearline,F,6,1910
LA,Queen,F,6,1910
LA,Rosia,F,6,1910
LA,Sue,F,6,1910
LA,Sylvia,F,6,1910
LA,Wilhelmina,F,6,1910
LA,Adell,F,5,1910
LA,Althea,F,5,1910
LA,Alzina,F,5,1910
LA,Amelie,F,5,1910
LA,Artie,F,5,1910
LA,Beaulah,F,5,1910
LA,Bell,F,5,1910
LA,Blanch,F,5,1910
LA,Bonnie,F,5,1910
LA,Bulah,F,5,1910
LA,Carolyn,F,5,1910
LA,Celina,F,5,1910
LA,Charity,F,5,1910
LA,Cleo,F,5,1910
LA,Clothilde,F,5,1910
LA,Clotile,F,5,1910
LA,Delia,F,5,1910
LA,Dolores,F,5,1910
LA,Doretha,F,5,1910
LA,Easter,F,5,1910
LA,Edmonia,F,5,1910
LA,Evangeline,F,5,1910
LA,Evelena,F,5,1910
LA,Georgie,F,5,1910
LA,Gustavia,F,5,1910
LA,Idella,F,5,1910
LA,Iva,F,5,1910
LA,Jean,F,5,1910
LA,Jeannette,F,5,1910
LA,Jimmie,F,5,1910
LA,Joanna,F,5,1910
LA,Kathleen,F,5,1910
LA,Kathryn,F,5,1910
LA,Leaner,F,5,1910
LA,Leonie,F,5,1910
LA,Lila,F,5,1910
LA,Lora,F,5,1910
LA,Lue,F,5,1910
LA,Madge,F,5,1910
LA,Mandy,F,5,1910
LA,Marian,F,5,1910
LA,Marion,F,5,1910
LA,Matilda,F,5,1910
LA,Melissa,F,5,1910
LA,Melvina,F,5,1910
LA,Miriam,F,5,1910
LA,Nell,F,5,1910
LA,Nolia,F,5,1910
LA,Ouida,F,5,1910
LA,Theo,F,5,1910
LA,Tressie,F,5,1910
LA,Mary,F,502,1911
LA,Marie,F,180,1911
LA,Annie,F,154,1911
LA,Ethel,F,151,1911
LA,Louise,F,126,1911
LA,Helen,F,115,1911
LA,Lucille,F,115,1911
LA,Anna,F,112,1911
LA,Lillian,F,111,1911
LA,Thelma,F,109,1911
LA,Alice,F,105,1911
LA,Beatrice,F,103,1911
LA,Gladys,F,103,1911
LA,Hazel,F,102,1911
LA,Josephine,F,96,1911
LA,Ruth,F,94,1911
LA,Lillie,F,93,1911
LA,Mildred,F,93,1911
LA,Edna,F,90,1911
LA,Ruby,F,90,1911
LA,Elizabeth,F,84,1911
LA,Alma,F,78,1911
LA,Bertha,F,78,1911
LA,Rose,F,76,1911
LA,Dorothy,F,75,1911
LA,Myrtle,F,75,1911
LA,Ella,F,74,1911
LA,Willie,F,73,1911
LA,Frances,F,72,1911
LA,Bessie,F,70,1911
LA,Sarah,F,68,1911
LA,Agnes,F,67,1911
LA,Emma,F,66,1911
LA,Florence,F,65,1911
LA,Viola,F,65,1911
LA,Clara,F,64,1911
LA,Gertrude,F,64,1911
LA,Margaret,F,64,1911
LA,Mattie,F,64,1911
LA,Laura,F,63,1911
LA,Martha,F,63,1911
LA,Irene,F,62,1911
LA,Ida,F,61,1911
LA,Bernice,F,60,1911
LA,Lena,F,59,1911
LA,Eva,F,58,1911
LA,Evelyn,F,58,1911
LA,Pearl,F,58,1911
LA,Beulah,F,57,1911
LA,Carrie,F,55,1911
LA,Eunice,F,55,1911
LA,Rosie,F,54,1911
LA,Hilda,F,53,1911
LA,Mabel,F,53,1911
LA,Inez,F,52,1911
LA,Mamie,F,51,1911
LA,Hattie,F,50,1911
LA,Fannie,F,49,1911
LA,Irma,F,49,1911
LA,Grace,F,48,1911
LA,Nellie,F,48,1911
LA,Leona,F,47,1911
LA,Mae,F,47,1911
LA,Lula,F,46,1911
LA,Rosa,F,46,1911
LA,Virginia,F,46,1911
LA,Pauline,F,44,1911
LA,Alberta,F,43,1911
LA,Daisy,F,43,1911
LA,Mable,F,43,1911
LA,Catherine,F,41,1911
LA,Marguerite,F,41,1911
LA,Edith,F,39,1911
LA,Julia,F,39,1911
LA,Leola,F,38,1911
LA,Vivian,F,38,1911
LA,Jessie,F,36,1911
LA,Blanche,F,35,1911
LA,Elsie,F,35,1911
LA,Eula,F,35,1911
LA,Minnie,F,35,1911
LA,Ellen,F,33,1911
LA,Estelle,F,33,1911
LA,Rosalie,F,33,1911
LA,Esther,F,32,1911
LA,Lucy,F,32,1911
LA,Effie,F,31,1911
LA,Stella,F,31,1911
LA,Cecile,F,29,1911
LA,Olivia,F,29,1911
LA,Susie,F,29,1911
LA,Aline,F,28,1911
LA,Georgia,F,28,1911
LA,Maggie,F,28,1911
LA,Ollie,F,28,1911
LA,Ada,F,27,1911
LA,Cora,F,27,1911
LA,Doris,F,27,1911
LA,Vera,F,27,1911
LA,Juanita,F,26,1911
LA,Velma,F,26,1911
LA,Amelia,F,25,1911
LA,Audrey,F,25,1911
LA,Lois,F,25,1911
LA,May,F,25,1911
LA,Lydia,F,24,1911
LA,Rena,F,24,1911
LA,Lela,F,23,1911
LA,Nora,F,23,1911
LA,Sadie,F,23,1911
LA,Emily,F,22,1911
LA,Essie,F,22,1911
LA,Jeanne,F,22,1911
LA,Katie,F,22,1911
LA,Nettie,F,22,1911
LA,Ora,F,21,1911
LA,Rita,F,21,1911
LA,Henrietta,F,20,1911
LA,Katherine,F,20,1911
LA,Amy,F,19,1911
LA,Dora,F,19,1911
LA,Lizzie,F,19,1911
LA,Ola,F,19,1911
LA,Marion,F,18,1911
LA,Rebecca,F,18,1911
LA,Victoria,F,18,1911
LA,Winnie,F,18,1911
LA,Allie,F,17,1911
LA,Anita,F,17,1911
LA,Ann,F,17,1911
LA,Janie,F,17,1911
LA,Lelia,F,17,1911
LA,Nancy,F,17,1911
LA,Rachel,F,17,1911
LA,Wilma,F,17,1911
LA,Addie,F,16,1911
LA,Ernestine,F,16,1911
LA,Lessie,F,16,1911
LA,Lorena,F,16,1911
LA,Myrtis,F,16,1911
LA,Elnora,F,15,1911
LA,Sallie,F,15,1911
LA,Violet,F,15,1911
LA,Betty,F,14,1911
LA,Claudia,F,14,1911
LA,Lou,F,14,1911
LA,Maude,F,14,1911
LA,Nola,F,14,1911
LA,Theresa,F,14,1911
LA,Adele,F,13,1911
LA,Corinne,F,13,1911
LA,Eleanor,F,13,1911
LA,Eliza,F,13,1911
LA,Elma,F,13,1911
LA,Elodie,F,13,1911
LA,Elvira,F,13,1911
LA,Gracie,F,13,1911
LA,Isabelle,F,13,1911
LA,Lilly,F,13,1911
LA,Naomi,F,13,1911
LA,Norma,F,13,1911
LA,Verna,F,13,1911
LA,Albertha,F,12,1911
LA,Antoinette,F,12,1911
LA,Charlotte,F,12,1911
LA,Claire,F,12,1911
LA,Enola,F,12,1911
LA,Francis,F,12,1911
LA,Geneva,F,12,1911
LA,Harriet,F,12,1911
LA,Iva,F,12,1911
LA,Lee,F,12,1911
LA,Lottie,F,12,1911
LA,Octavia,F,12,1911
LA,Olga,F,12,1911
LA,Olive,F,12,1911
LA,Ophelia,F,12,1911
LA,Pearlie,F,12,1911
LA,Virgie,F,12,1911
LA,Althea,F,11,1911
LA,Annette,F,11,1911
LA,Bertie,F,11,1911
LA,Caroline,F,11,1911
LA,Della,F,11,1911
LA,Eloise,F,11,1911
LA,Elvina,F,11,1911
LA,Jane,F,11,1911
LA,Jennie,F,11,1911
LA,Lola,F,11,1911
LA,Marjorie,F,11,1911
LA,Maud,F,11,1911
LA,Neva,F,11,1911
LA,Adeline,F,10,1911
LA,Doretha,F,10,1911
LA,Elise,F,10,1911
LA,Elva,F,10,1911
LA,Erma,F,10,1911
LA,Estella,F,10,1911
LA,Gertie,F,10,1911
LA,Johnnie,F,10,1911
LA,Lucile,F,10,1911
LA,Nita,F,10,1911
LA,Odette,F,10,1911
LA,Sylvia,F,10,1911
LA,Anne,F,9,1911
LA,Augusta,F,9,1911
LA,Carmen,F,9,1911
LA,Celestine,F,9,1911
LA,Cleo,F,9,1911
LA,Corine,F,9,1911
LA,Etta,F,9,1911
LA,Isabella,F,9,1911
LA,Ivy,F,9,1911
LA,Kathleen,F,9,1911
LA,Lucinda,F,9,1911
LA,Luella,F,9,1911
LA,Odelia,F,9,1911
LA,Olevia,F,9,1911
LA,Artie,F,8,1911
LA,Bernadette,F,8,1911
LA,Camille,F,8,1911
LA,Christine,F,8,1911
LA,Clementine,F,8,1911
LA,Dolores,F,8,1911
LA,Edwina,F,8,1911
LA,Genevieve,F,8,1911
LA,Gussie,F,8,1911
LA,Idell,F,8,1911
LA,Iris,F,8,1911
LA,Jewel,F,8,1911
LA,Kathryn,F,8,1911
LA,Letha,F,8,1911
LA,Loretta,F,8,1911
LA,Maria,F,8,1911
LA,Melvina,F,8,1911
LA,Mercedes,F,8,1911
LA,Miriam,F,8,1911
LA,Nannie,F,8,1911
LA,Odeal,F,8,1911
LA,Orelia,F,8,1911
LA,Regina,F,8,1911
LA,Yvonne,F,8,1911
LA,Angelina,F,7,1911
LA,Annabelle,F,7,1911
LA,Billie,F,7,1911
LA,Celeste,F,7,1911
LA,Dessie,F,7,1911
LA,Eugenia,F,7,1911
LA,Eve,F,7,1911
LA,Frankie,F,7,1911
LA,Hannah,F,7,1911
LA,Isabell,F,7,1911
LA,Josie,F,7,1911
LA,Julie,F,7,1911
LA,Juliette,F,7,1911
LA,Leah,F,7,1911
LA,Minerva,F,7,1911
LA,Patricia,F,7,1911
LA,Rowena,F,7,1911
LA,Sally,F,7,1911
LA,Shirley,F,7,1911
LA,Angela,F,6,1911
LA,Avis,F,6,1911
LA,Beaulah,F,6,1911
LA,Belle,F,6,1911
LA,Callie,F,6,1911
LA,Carolyn,F,6,1911
LA,Concetta,F,6,1911
LA,Earnestine,F,6,1911
LA,Edmonia,F,6,1911
LA,Elda,F,6,1911
LA,Emmer,F,6,1911
LA,Evie,F,6,1911
LA,Fay,F,6,1911
LA,Flora,F,6,1911
LA,Florida,F,6,1911
LA,Georgiana,F,6,1911
LA,Idella,F,6,1911
LA,Ione,F,6,1911
LA,Jeanette,F,6,1911
LA,Leora,F,6,1911
LA,Lorraine,F,6,1911
LA,Lubertha,F,6,1911
LA,Mandy,F,6,1911
LA,Margie,F,6,1911
LA,Matilda,F,6,1911
LA,Maxine,F,6,1911
LA,Opal,F,6,1911
LA,Queen,F,6,1911
LA,Rosemary,F,6,1911
LA,Rosetta,F,6,1911
LA,Sedonia,F,6,1911
LA,Therese,F,6,1911
LA,Zelma,F,6,1911
LA,Zenobia,F,6,1911
LA,Alida,F,5,1911
LA,Augustine,F,5,1911
LA,Barbara,F,5,1911
LA,Bella,F,5,1911
LA,Beryl,F,5,1911
LA,Bulah,F,5,1911
LA,Cecelia,F,5,1911
LA,Cecilia,F,5,1911
LA,Clarice,F,5,1911
LA,Cloteal,F,5,1911
LA,Cornelia,F,5,1911
LA,Earline,F,5,1911
LA,Emelda,F,5,1911
LA,Freda,F,5,1911
LA,Georgie,F,5,1911
LA,Geraldine,F,5,1911
LA,Goldie,F,5,1911
LA,Hester,F,5,1911
LA,Ina,F,5,1911
LA,Isabel,F,5,1911
LA,Jean,F,5,1911
LA,Jeannette,F,5,1911
LA,Kate,F,5,1911
LA,Laurence,F,5,1911
LA,Linda,F,5,1911
LA,Louisa,F,5,1911
LA,Mathilda,F,5,1911
LA,Mathilde,F,5,1911
LA,Maudie,F,5,1911
LA,Merle,F,5,1911
LA,Myra,F,5,1911
LA,Odessa,F,5,1911
LA,Ouida,F,5,1911
LA,Ozite,F,5,1911
LA,Philomene,F,5,1911
LA,Roberta,F,5,1911
LA,Sara,F,5,1911
LA,Selena,F,5,1911
LA,Selma,F,5,1911
LA,Sue,F,5,1911
LA,Sybil,F,5,1911
LA,Wilhelmina,F,5,1911
LA,Mary,F,658,1912
LA,Marie,F,203,1912
LA,Annie,F,195,1912
LA,Ethel,F,180,1912
LA,Louise,F,167,1912
LA,Mildred,F,167,1912
LA,Gladys,F,149,1912
LA,Helen,F,149,1912
LA,Lillian,F,135,1912
LA,Lucille,F,135,1912
LA,Beatrice,F,128,1912
LA,Edna,F,125,1912
LA,Willie,F,121,1912
LA,Elizabeth,F,120,1912
LA,Hazel,F,120,1912
LA,Ruby,F,119,1912
LA,Josephine,F,117,1912
LA,Ruth,F,117,1912
LA,Thelma,F,117,1912
LA,Alice,F,115,1912
LA,Bessie,F,112,1912
LA,Rose,F,109,1912
LA,Eva,F,106,1912
LA,Anna,F,103,1912
LA,Emma,F,101,1912
LA,Dorothy,F,97,1912
LA,Evelyn,F,97,1912
LA,Lillie,F,96,1912
LA,Margaret,F,95,1912
LA,Irene,F,94,1912
LA,Sarah,F,92,1912
LA,Gertrude,F,90,1912
LA,Myrtle,F,87,1912
LA,Bertha,F,86,1912
LA,Viola,F,83,1912
LA,Lena,F,80,1912
LA,Mabel,F,78,1912
LA,Ella,F,77,1912
LA,Mattie,F,77,1912
LA,Pearl,F,77,1912
LA,Ida,F,76,1912
LA,Alma,F,75,1912
LA,Bernice,F,75,1912
LA,Frances,F,75,1912
LA,Agnes,F,73,1912
LA,Grace,F,71,1912
LA,Beulah,F,70,1912
LA,Florence,F,70,1912
LA,Martha,F,70,1912
LA,Rosa,F,70,1912
LA,Clara,F,68,1912
LA,Julia,F,68,1912
LA,Mable,F,68,1912
LA,Hilda,F,67,1912
LA,Inez,F,66,1912
LA,Laura,F,64,1912
LA,Jessie,F,62,1912
LA,Edith,F,60,1912
LA,Hattie,F,60,1912
LA,Leona,F,58,1912
LA,Mae,F,57,1912
LA,Virginia,F,57,1912
LA,Alberta,F,56,1912
LA,Eunice,F,55,1912
LA,Rosie,F,55,1912
LA,Leola,F,54,1912
LA,Esther,F,53,1912
LA,Vera,F,52,1912
LA,Irma,F,51,1912
LA,Mamie,F,50,1912
LA,Marguerite,F,50,1912
LA,Velma,F,50,1912
LA,Catherine,F,49,1912
LA,Minnie,F,49,1912
LA,Stella,F,48,1912
LA,Fannie,F,47,1912
LA,Vivian,F,47,1912
LA,Carrie,F,46,1912
LA,Daisy,F,46,1912
LA,Essie,F,46,1912
LA,Lucy,F,44,1912
LA,Effie,F,43,1912
LA,Lula,F,43,1912
LA,Ollie,F,43,1912
LA,Eula,F,41,1912
LA,Nellie,F,41,1912
LA,Pauline,F,41,1912
LA,Marjorie,F,40,1912
LA,Elnora,F,39,1912
LA,Susie,F,39,1912
LA,Theresa,F,38,1912
LA,Ada,F,37,1912
LA,Elsie,F,36,1912
LA,Lois,F,36,1912
LA,Cora,F,35,1912
LA,Katie,F,35,1912
LA,Doris,F,34,1912
LA,Olivia,F,34,1912
LA,Rita,F,34,1912
LA,Aline,F,33,1912
LA,Georgia,F,33,1912
LA,May,F,33,1912
LA,Audrey,F,32,1912
LA,Ernestine,F,32,1912
LA,Addie,F,31,1912
LA,Cecile,F,31,1912
LA,Ophelia,F,31,1912
LA,Nora,F,30,1912
LA,Rosalie,F,30,1912
LA,Emily,F,29,1912
LA,Estelle,F,29,1912
LA,Jennie,F,29,1912
LA,Rebecca,F,29,1912
LA,Victoria,F,29,1912
LA,Dora,F,28,1912
LA,Sadie,F,28,1912
LA,Sallie,F,28,1912
LA,Amy,F,27,1912
LA,Della,F,27,1912
LA,Lizzie,F,27,1912
LA,Nancy,F,27,1912
LA,Nettie,F,27,1912
LA,Yvonne,F,27,1912
LA,Ann,F,26,1912
LA,Henrietta,F,26,1912
LA,Juanita,F,26,1912
LA,Maggie,F,26,1912
LA,Ola,F,26,1912
LA,Lessie,F,25,1912
LA,Ellen,F,24,1912
LA,Geneva,F,24,1912
LA,Amelia,F,23,1912
LA,Eloise,F,23,1912
LA,Katherine,F,23,1912
LA,Lela,F,23,1912
LA,Lorena,F,23,1912
LA,Lottie,F,23,1912
LA,Lydia,F,23,1912
LA,Olga,F,23,1912
LA,Ora,F,23,1912
LA,Violet,F,23,1912
LA,Albertha,F,22,1912
LA,Eleanor,F,22,1912
LA,Norma,F,22,1912
LA,Rena,F,22,1912
LA,Anita,F,21,1912
LA,Christine,F,21,1912
LA,Lelia,F,21,1912
LA,Blanche,F,20,1912
LA,Marion,F,20,1912
LA,Maude,F,20,1912
LA,Verna,F,20,1912
LA,Eliza,F,19,1912
LA,Genevieve,F,19,1912
LA,Rachel,F,19,1912
LA,Claudia,F,18,1912
LA,Olive,F,18,1912
LA,Adele,F,17,1912
LA,Allie,F,17,1912
LA,Francis,F,17,1912
LA,Jeanne,F,17,1912
LA,Josie,F,17,1912
LA,Leah,F,17,1912
LA,Lola,F,17,1912
LA,Myrtis,F,17,1912
LA,Anne,F,16,1912
LA,Antoinette,F,16,1912
LA,Avis,F,16,1912
LA,Corinne,F,16,1912
LA,Elma,F,16,1912
LA,Estella,F,16,1912
LA,Margie,F,16,1912
LA,Winnie,F,16,1912
LA,Camille,F,15,1912
LA,Dolores,F,15,1912
LA,Isabelle,F,15,1912
LA,Jewel,F,15,1912
LA,Loretta,F,15,1912
LA,Lou,F,15,1912
LA,Naomi,F,15,1912
LA,Roberta,F,15,1912
LA,Wilma,F,15,1912
LA,Claire,F,14,1912
LA,Elouise,F,14,1912
LA,Erma,F,14,1912
LA,Louella,F,14,1912
LA,Millie,F,14,1912
LA,Odessa,F,14,1912
LA,Olevia,F,14,1912
LA,Opal,F,14,1912
LA,Sophie,F,14,1912
LA,Amanda,F,13,1912
LA,Charlotte,F,13,1912
LA,Corine,F,13,1912
LA,Elvira,F,13,1912
LA,Luella,F,13,1912
LA,Mercedes,F,13,1912
LA,Una,F,13,1912
LA,Barbara,F,12,1912
LA,Cecelia,F,12,1912
LA,Constance,F,12,1912
LA,Earline,F,12,1912
LA,Enola,F,12,1912
LA,Etta,F,12,1912
LA,Gertie,F,12,1912
LA,Janie,F,12,1912
LA,Jewell,F,12,1912
LA,Johnnie,F,12,1912
LA,Miriam,F,12,1912
LA,Nola,F,12,1912
LA,Octavia,F,12,1912
LA,Patsy,F,12,1912
LA,Sylvia,F,12,1912
LA,Bertie,F,11,1912
LA,Betty,F,11,1912
LA,Cecilia,F,11,1912
LA,Cleo,F,11,1912
LA,Eugenie,F,11,1912
LA,Evie,F,11,1912
LA,Geraldine,F,11,1912
LA,Hester,F,11,1912
LA,Iva,F,11,1912
LA,Lilly,F,11,1912
LA,Lucile,F,11,1912
LA,Nell,F,11,1912
LA,Rosetta,F,11,1912
LA,Sara,F,11,1912
LA,Shirley,F,11,1912
LA,Annette,F,10,1912
LA,Celestine,F,10,1912
LA,Doretha,F,10,1912
LA,Easter,F,10,1912
LA,Elise,F,10,1912
LA,Eugenia,F,10,1912
LA,Flora,F,10,1912
LA,Flossie,F,10,1912
LA,Gussie,F,10,1912
LA,Jean,F,10,1912
LA,Lily,F,10,1912
LA,Maria,F,10,1912
LA,Maud,F,10,1912
LA,Pearlie,F,10,1912
LA,Virgie,F,10,1912
LA,Wilda,F,10,1912
LA,Augusta,F,9,1912
LA,Bernadette,F,9,1912
LA,Bonnie,F,9,1912
LA,Celia,F,9,1912
LA,Celina,F,9,1912
